Date,Open,High,Low,Close,Volume,AveragePrice,TrueRange,PriceAction,HighestHigh,LowestLow,SMA,EMA,EMA26,UpMove,DownMove,PlusDM,MinusDI,EMADM,ATR,PercK,PercD
11-06-2014,566,568.97,563.68,567.5,1129093,566.325,5.29,1.925,577.66,548.56,565.4914286,561.8555071,556.7271144,-3.03,2.45,0,2.45,,9.245654718,1.764700774,1.530160424
12-06-2014,566.2,567,557.15,559.5,1548865,562.075,9.85,-5.925,577.66,548.56,565.7807143,561.5414395,556.9325134,-1.97,6.53,0,6.53,,9.288822238,3.111800338,2.16467243
13-06-2014,560.08,560.65,553.72,560.35,1353333,557.185,6.93,3.3,577.66,548.56,565.5342857,561.3825809,557.1856605,-6.35,3.43,0,3.43,,9.120334936,3.013789261,2.630096791
16-06-2014,557.83,557.99,550,552.3,1971737,553.995,7.99,-4.46,577.66,548.56,563.9221429,560.1715701,556.8237597,-2.66,3.72,0,3.72,,9.039596726,4.356490071,3.494026556
17-06-2014,552.36,553.74,547.47,550.61,1481664,550.605,6.27,-0.87,573.48,548.56,562.505,558.8966941,556.3634812,-4.25,2.53,0,2.53,,8.841768388,3.981892574,3.784057302
18-06-2014,552.95,561.4,551.58,560.66,2060580,556.49,9.82,8.025,572.58,547.47,561.7978571,559.1318016,556.6817419,7.66,-4.11,7.66,0,,8.911642075,2.111397472,3.483260039
19-06-2014,561.15,565,556.67,564.99,2630439,560.835,8.33,6.075,572,547.47,561.3221429,559.9128947,557.2971684,3.6,-5.09,3.6,0,,8.870096212,1.238680037,2.443990028
20-06-2014,566.45,566.77,559.37,566.52,3161111,563.07,7.4,3.485,572,547.47,561.4778571,560.7938421,557.9803411,1.77,-2.7,1.77,0,,8.76508934,0.96391476,1.437997423
23-06-2014,564.35,574.44,563.5,574.29,1723748,568.97,10.94,10.29,572,547.47,562.8907143,562.5933298,559.188464,7.67,-4.13,7.67,0,,8.920440101,-0.40768368,0.598303706
24-06-2014,574.21,582.25,569.16,572.54,2844295,575.705,13.09,-4,574.44,547.47,564.2321429,563.9195525,560.1774667,7.81,-5.66,7.81,0,,9.218265808,0.328469677,0.294900252
25-06-2014,573.35,587.3,573.26,585.93,2114663,580.28,14.04,11.94,582.25,547.47,565.7321429,566.8542788,562.0850617,5.05,-4.1,5.05,0,,9.562675394,-0.645263103,-0.241492369
26-06-2014,589.3,589.6,579.6,584.77,2012285,584.6,10,-2.095,587.3,547.47,567.0707143,569.2430416,563.7654275,2.3,-6.34,2.3,0,,9.593912865,0.429253726,0.037486767
27-06-2014,585.45,587.88,582.62,585.69,2021886,585.25,5.26,0.56,589.6,547.47,568.1392857,571.4359694,565.3894699,-1.72,-3.02,0,0,,9.284347661,0.663791933,0.149260852
30-06-2014,586.76,587.71,583.29,584.67,1478942,585.5,4.42,-1.875,589.6,547.47,569.3085714,573.2005068,566.8176573,-0.17,-0.67,0,0,,8.936894256,0.833509447,0.642185035
01-07-2014,587.65,593.66,586.29,591.49,1644408,589.975,7.37,3.435,589.6,547.47,571.0221429,575.6391059,568.6452383,5.95,-3,5.95,0,,8.824973238,-0.322434809,0.39162219
02-07-2014,592.1,594.15,589.11,590.78,1197000,591.63,5.04,-1.51,593.66,547.47,573.2564286,577.6578918,570.2848503,0.49,-2.82,0.49,0,,8.554618007,0.483895358,0.331656665
03-07-2014,591.7,594.25,589,593.08,898852,591.625,5.25,2.145,594.15,547.47,575.5942857,579.7141729,571.9733799,0.1,0.11,0,0.11,,8.318573864,0.180741717,0.114067422
07-07-2014,593.51,595.65,587.94,590.76,1337083,591.795,7.71,-2.41,594.25,547.47,578.3414286,581.1869498,573.3649814,1.4,1.06,1.4,0,,8.275104302,0.584922737,0.416519937
08-07-2014,586.36,587.97,574,578.4,2129564,580.985,13.97,-6.565,595.65,551.58,580.3264286,580.8153565,573.7379457,-7.68,13.94,0,13.94,,8.681882566,2.864425496,1.210029983
09-07-2014,578.69,584.1,577,583.36,1372862,580.55,7.1,5.145,595.65,556.67,581.9478571,581.1546423,574.4506905,-3.87,-3,0,0,,8.568890954,2.081269422,1.843539218
10-07-2014,573,585.25,572.1,580.04,1436226,578.675,13.15,4.885,595.65,559.37,583.0228571,581.0060233,574.8647134,1.15,4.9,0,4.9,,8.896113029,2.642336631,2.52934385
11-07-2014,581,588.23,580.58,586.65,1514260,584.405,7.65,5.07,595.65,563.5,584.4607143,581.7585536,575.7376976,2.98,-8.48,2.98,0,,8.807104955,1.523925632,2.082510562
14-07-2014,590.7,594.86,586.69,594.26,1954577,590.775,8.17,5.265,595.65,569.16,585.8871429,583.4254131,577.10972,6.63,-6.11,6.63,0,,8.761597459,0.235439586,1.46723395
15-07-2014,595.15,595.3,585.31,593.06,1673865,590.305,9.99,1.71,595.65,572.1,587.3528571,584.7100247,578.2912222,0.44,1.38,0,1.38,,8.849340497,0.436070984,0.731812067
16-07-2014,596.89,597,590.25,590.62,1441922,593.625,6.75,-6.14,595.65,572.1,587.6878571,585.4980214,579.204465,1.7,-4.94,1.7,0,,8.699387605,0.835839745,0.502450105
17-07-2014,588.97,589.5,576.85,580.82,2939534,583.175,12.65,-6.43,597,572.1,587.4057143,584.8742852,579.3241343,-7.5,13.4,0,13.4,,8.981574204,2.681338349,1.317749692
18-07-2014,603.01,606.7,590.92,605.11,4874109,598.81,15.78,7.35,597,572.1,588.7928571,587.5723805,581.2341984,17.2,-14.07,17.2,0,,9.467176047,-1.375392182,0.713928637
21-07-2014,601.35,604.16,594.45,598.44,2239826,599.305,9.71,-2.32,606.7,572.1,589.7764286,589.0213964,582.5087022,-2.54,-3.53,0,0,,9.484520615,1.356277298,0.887407822
22-07-2014,599.7,608.89,599.26,603.57,1881615,604.075,9.63,1.43,606.7,572.1,590.6392857,590.9612102,584.0687984,4.73,-4.81,4.73,0,,9.494912,0.517124589,0.166003235
23-07-2014,602.05,607.05,601.35,605.19,1106110,604.2,5.7,2.56,608.89,572.1,591.6685714,592.8583822,585.6333318,-1.84,-2.09,0,0,,9.223846857,0.610228753,0.82787688
24-07-2014,605.53,608.91,601,603.01,1355924,604.955,7.91,-3.205,608.89,572.1,592.3778571,594.2119313,586.9204924,1.86,0.35,1.86,0,,9.130000653,0.960635196,0.695996179
25-07-2014,599.25,601,595.75,598.08,1361911,598.375,5.25,-0.88,608.91,572.1,592.9007143,594.7276738,587.7471226,-7.91,5.25,0,5.25,,8.852857749,1.776021253,1.115628401
28-07-2014,597.75,601.1,592.59,599.02,1358071,596.845,8.51,2.81,608.91,572.1,594.3735714,595.2999839,588.5821506,0.1,3.16,0,3.16,,8.82836791,1.631743937,1.456133462
29-07-2014,597.7,598.49,592.17,593.95,1366670,595.33,6.32,-3.255,608.91,572.1,595.13,595.1199861,588.979769,-2.61,0.42,0,0.42,,8.649198773,2.443785581,1.950516924
30-07-2014,595.81,598.45,592.7,595.44,1215396,595.575,5.75,-0.32,608.91,576.85,596.23,595.1626546,589.4583047,-0.04,-0.53,0,0,,8.442113147,2.21098764,2.095505719
31-07-2014,588.96,591.99,577.68,579.55,2310142,584.835,14.31,-9.99,608.91,576.85,595.7228571,593.0809673,588.7243562,-6.46,15.02,0,15.02,,8.861247922,4.743900469,3.13289123
01-08-2014,578.13,583.43,570.3,573.6,2213277,576.865,13.13,-5.53,608.91,576.85,594.2471429,590.483505,587.6040335,-8.56,7.38,0,7.38,,9.166158785,5.746696179,4.233861429
04-08-2014,576.51,583.82,572.26,582.27,1524223,578.04,11.56,7.11,608.91,570.3,593.4764286,589.388371,587.2089199,0.39,-1.96,0.39,0,,9.337147443,4.42671984,4.972438829
05-08-2014,580,580.2,570.31,573.14,1651266,575.255,9.89,-5.545,608.91,570.3,592.2278571,587.2219215,586.1667777,-3.62,1.95,0,1.95,,9.376636911,5.821418981,5.331611667
06-08-2014,569.5,578.64,567.45,574.49,1322800,573.045,11.19,3.94,608.91,570.3,591.7757143,585.524332,585.3018312,-1.56,2.86,0,2.86,,9.506162846,5.689538324,5.312559049
07-08-2014,576.05,578.31,569.43,571.81,1163017,573.87,8.88,-4.18,608.91,567.45,589.3971429,583.6957544,584.3024363,-0.33,-1.98,0,0,,9.461436929,6.051313836,5.854090381
08-08-2014,572.02,579.56,569.02,577.94,1495020,574.29,10.54,6.61,608.91,567.45,587.9328571,582.9283205,583.8311447,1.25,0.41,1.25,0,,9.538477148,5.141955836,5.627602666
11-08-2014,579,579.69,575.3,577.25,1203350,577.495,4.39,-1.12,608.91,567.45,586.0528571,582.1712111,583.3436525,0.13,-6.28,0.13,0,,9.17072878,5.189908693,5.461059455
12-08-2014,575,575.9,569.91,572.12,1394909,572.905,5.99,-2.225,608.91,567.45,583.6907143,580.8310496,582.5122708,-3.79,5.39,0,5.39,,8.943533867,6.019946493,5.450603674
13-08-2014,576.45,586.13,575.2,584.56,1903190,580.665,10.93,7.95,601.1,567.45,582.3728571,581.328243,582.6639545,10.23,-5.29,10.23,0,,9.085424305,2.788502065,4.666119084
14-08-2014,586.69,587.8,580.92,584.65,1272879,584.36,6.88,-0.73,601.1,567.45,581.4135714,581.7711439,582.811069,1.67,-5.72,1.67,0,,8.927893998,2.73333001,3.847259523
15-08-2014,587.19,589.47,580.76,583.71,1725258,585.115,8.71,-3.145,598.49,567.45,580.32,582.0296581,582.8776565,1.67,0.16,1.67,0,,8.912330141,2.456638992,2.659490356
18-08-2014,587.1,595.05,586.55,592.7,1470550,590.8,8.5,4.7,598.45,567.45,580.2307143,583.4523703,583.6052375,5.58,-5.79,5.58,0,,8.882877988,0.968421053,2.052796685
19-08-2014,595.59,597.81,594.44,597.11,1044937,596.125,3.37,1.745,595.05,567.45,580.35,585.2733876,584.6055902,2.76,-7.89,2.76,0,,8.489100989,-0.347207591,1.025950818
20-08-2014,596.95,596.99,593,595.41,967255,594.995,3.99,-0.355,597.81,567.45,581.4828571,586.6249359,585.4059169,-0.82,1.44,0,1.44,,8.167736632,0.401227086,0.340813516
21-08-2014,594.9,595.25,591.1,592.42,1133593,593.175,4.15,-1.995,597.81,567.45,582.8271429,587.3976111,585.9254786,-1.74,1.9,0,1.9,,7.880755444,0.898625387,0.317548294
22-08-2014,593.27,594.99,589.8,592.54,877431,592.395,5.19,-0.22,597.81,567.45,583.5607143,588.083263,586.4154431,-0.26,1.3,0,1.3,,7.688558627,0.881226694,0.727026389
25-08-2014,594.77,595.58,589.26,590.57,1297726,592.42,6.32,-3.95,597.81,567.45,584.8057143,588.4148279,586.7231881,0.59,0.54,0.59,0,,7.590804439,1.203137463,0.994329848
26-08-2014,592,592.05,587.45,588.12,1471858,589.75,4.6,-3.57,597.81,569.02,585.7792857,588.3755175,586.8266556,-3.53,1.81,0,1.81,,7.377175551,1.611294024,1.23188606
27-08-2014,587.81,589.37,580.9,583,1367306,585.135,8.47,-4.54,597.81,569.02,586.5785714,587.6587819,586.5431997,-2.68,6.55,0,6.55,,7.45523444,2.458703412,1.757711633
28-08-2014,580.02,584.71,577.88,580.32,1405950,581.295,6.83,-0.825,597.81,569.91,586.7485714,586.6802776,586.0822219,-4.66,3.02,0,3.02,,7.410574837,2.921646746,2.330548061
29-08-2014,582.2,582.9,578.24,582.36,1206684,580.57,4.66,1.87,597.81,569.91,587.1135714,586.1042406,585.8065018,-1.81,-0.36,0,0,,7.214105206,2.592542873,2.65763101
02-09-2014,582.95,589.3,582.4,588.63,1584896,585.85,6.9,5.62,597.81,575.2,588.2928571,586.4410085,586.0156498,6.4,-4.16,6.4,0,,7.19166912,1.550178152,2.354789257
03-09-2014,591.73,594.49,586.5,589.52,1579136,590.495,7.99,-2.08,597.81,577.88,588.6471429,586.8515407,586.2752313,5.19,-4.1,5.19,0,,7.248692754,1.381920019,1.841547015
04-09-2014,591.6,598,590.6,593.14,1634552,594.3,7.4,-0.39,597.81,577.88,589.2535714,587.690002,586.7837327,3.51,-4.1,3.51,0,,7.259500415,0.780675359,1.237591177
05-09-2014,595.13,598.5,593.55,597.78,1799670,596.025,4.95,3.08,598,577.88,590.2585714,589.035335,587.598271,0.5,-2.95,0.5,0,,7.094536099,0.036979762,0.733191713
08-09-2014,599.14,603.52,598.02,601.63,1601156,600.77,5.5,2.105,598.5,577.88,590.8964286,590.7146237,588.6376583,5.02,-4.47,5.02,0,,6.980640664,-0.52481996,0.09761172
09-09-2014,600,600.6,590.48,591.97,1573534,595.54,10.12,-7.585,603.52,577.88,590.5292857,590.8820072,588.8844985,-2.92,7.54,0,7.54,,7.204880616,1.8900189,0.467392901
10-09-2014,591.74,593.72,587.14,593.42,1160167,590.43,6.58,3.83,603.52,577.88,590.3871429,591.2204062,589.2204615,-6.88,3.34,0,3.34,,7.160246286,1.684203505,1.016467482
11-09-2014,590,591.95,586.04,591.11,1501411,588.995,5.91,2.67,603.52,577.88,590.2935714,591.2056854,589.3604273,-1.77,1.1,0,1.1,,7.07094298,2.06540734,1.879876582
12-09-2014,590.39,591.48,583.28,584.9,1851668,587.38,8.2,-5.225,603.52,577.88,589.7478571,590.3649274,589.0300253,-0.47,2.76,0,2.76,,7.15158991,3.058752023,2.269454289
15-09-2014,582.24,583.92,577.01,581.64,1550058,580.465,6.91,0.875,603.52,577.88,589.11,589.2016037,588.482616,-7.56,6.27,0,6.27,,7.134333488,3.630661501,2.918273621
16-09-2014,580.95,590.15,580.95,588.78,1581286,585.55,9.2,7.145,603.52,577.01,589.1571429,589.1453899,588.5046445,6.23,-3.94,6.23,0,,7.281881096,2.471599245,3.053670923
17-09-2014,589.51,596.07,587.12,593.29,1720618,591.595,8.95,3.585,603.52,577.01,589.8921429,589.6980046,588.8591153,5.92,-6.17,5.92,0,,7.401032446,1.705184728,2.602481825
18-09-2014,595.05,597.56,593.02,597.27,1494459,595.29,4.54,3.09,603.52,577.01,591.1028571,590.707604,589.4821438,1.49,-5.9,1.49,0,,7.196672986,1.040920674,1.739234882
19-09-2014,599.49,605.4,597.76,605.4,4191846,601.58,7.64,6.775,603.52,577.01,592.7485714,592.6665901,590.6612442,7.84,-4.74,7.84,0,,7.228339201,-0.315042439,0.810354321
22-09-2014,602.95,603.8,593.12,597.27,1785076,598.46,10.68,-4.03,605.4,577.01,593.3657143,593.2803781,591.1507817,-1.6,4.64,0,4.64,,7.474886401,1.334033441,0.686637225
23-09-2014,595,596.65,590.24,591.18,1403936,593.445,6.41,-4.175,605.4,577.01,593.4842857,593.0003277,591.152946,-7.15,2.88,0,2.88,,7.398823087,2.332772834,1.117254612
24-09-2014,591.57,600.11,590.3,598.42,1760753,595.205,9.81,6.64,605.4,577.01,593.8614286,593.7229506,591.6912463,3.46,-0.06,3.46,0,,7.571050009,1.165742535,1.610849603
25-09-2014,596.99,598.07,584.74,585.25,1675424,591.405,13.33,-12.025,605.4,577.01,592.9664286,592.5932239,591.2141169,-2.04,5.56,0,5.56,,7.98240358,3.263554278,2.254023215
26-09-2014,585.93,589.57,585,587.9,1289090,587.285,4.57,1.6,605.4,577.01,591.9857143,591.9674607,590.9686268,-8.5,-0.26,0,0,,7.738660467,2.898310699,2.442535837
29-09-2014,581.83,589.31,581.57,587.81,1144899,585.44,7.74,5.36,605.4,577.01,591.6885714,591.4131326,590.7346544,-0.26,3.43,0,3.43,,7.738756148,2.931471235,3.031112071
30-09-2014,587.49,591,584.5,588.41,1571676,587.75,6.5,1.12,605.4,577.01,591.3307143,591.0127149,590.5624578,1.69,-2.93,1.69,0,,7.650273566,2.811610512,2.880464149
01-10-2014,586.8,588.72,578.02,579.63,1449517,583.37,10.7,-7.325,605.4,577.01,590.5107143,589.4950196,589.7526461,-2.28,6.48,0,6.48,,7.868111168,4.20580195,3.316294566
02-10-2014,578.21,583.24,574.05,580.88,1536820,578.645,9.19,3.57,605.4,577.01,590.2235714,588.3463503,589.0954131,-5.48,3.97,0,3.97,,7.962531799,4.074240234,3.697217565
03-10-2014,584.1,588.29,583.5,586.25,1214591,585.895,4.79,1.43,605.4,574.05,590.5528571,588.0668369,588.8846417,5.05,-9.45,5.05,0,,7.735922385,3.170687286,3.816909823
06-10-2014,589.95,592.4,585.4,587.78,1286130,588.9,7,-2.205,605.4,574.05,590.4814286,588.028592,588.8028164,4.11,-1.9,4.11,0,,7.6833565,2.899910304,3.381612608
07-10-2014,584.9,585.85,574.1,574.1,1545809,579.975,11.75,-11.275,605.4,574.05,589.1107143,586.1714464,587.7137189,-6.55,11.3,0,11.3,,7.973831036,5.075607086,3.715401559
08-10-2014,575.21,584.69,567.64,583.74,2210140,576.165,17.05,11.84,605.4,574.05,588.1442857,585.8472536,587.4193694,-1.16,6.46,0,6.46,,8.622128819,3.649167734,3.874895041
09-10-2014,581.61,582.53,569.03,570.81,2413336,575.78,13.5,-10.37,603.8,567.64,585.6735714,583.8422864,586.1890457,-2.16,-1.39,0,0,,8.970548189,5.371476953,4.698750591
10-10-2014,567.7,575.23,555.01,555.19,2979252,565.12,20.22,-16.185,600.11,567.64,582.6678571,580.0219816,583.8928201,-7.3,14.02,0,14.02,,9.774080461,7.288717254,5.43645398
13-10-2014,555.13,560.88,544.43,544.75,2756241,552.655,16.45,-13.095,600.11,555.01,579.3514286,575.3190507,580.9933519,-14.35,10.58,0,10.58,,10.25093186,9.027975962,7.229390056
14-10-2014,550.14,558.63,544.5,548.69,2609937,551.565,14.13,-3.6,598.07,544.43,575.7992857,571.7685106,578.6005111,-2.25,-0.07,0,0,,10.52800815,8.207156747,8.174616654
15-10-2014,542.08,543.91,528.42,540.73,3836172,536.165,15.49,3.89,592.4,544.43,572.6192857,567.6300425,575.795288,-14.72,16.08,0,16.08,,10.88243614,8.779799833,8.671644181
16-10-2014,527,540.99,524.95,536.92,3801758,532.97,16.04,8.91,592.4,528.42,568.9778571,563.5353702,572.9156371,-2.92,3.47,0,3.47,,11.25083356,9.508303484,8.831753355
17-10-2014,540.45,543.45,518.41,522.97,5998587,530.93,25.04,-16.7,592.4,524.95,564.3464286,558.1266542,569.2159602,2.46,6.54,0,6.54,,12.23577402,11.39878509,9.89562947
20-10-2014,520.45,533.16,519.14,532.38,2749550,526.15,14.02,12.195,592.4,518.41,560.3442857,554.6937669,566.4873706,-10.29,-0.73,0,0,,12.36321873,10.34461957,10.41723605
21-10-2014,537.27,538.77,530.2,538.03,2460130,534.485,8.57,3.925,592.4,518.41,557.3728571,552.4719313,564.3794172,5.61,-11.06,5.61,0,,12.09227454,9.239135052,10.32751324
22-10-2014,540.73,550.76,540.23,542.69,2974518,545.495,10.53,-1.825,592.4,518.41,554.645,551.1676738,562.7727937,11.99,-10.03,11.99,0,,11.9806835,8.365518112,9.316424246
23-10-2014,548.28,557.4,545.5,553.65,2153517,551.45,11.9,4.885,592.4,518.41,552.3164286,551.4986507,562.0970312,6.64,-5.27,6.64,0,,11.97492039,6.595576283,8.066743149
24-10-2014,554.98,555,545.16,548.9,2175701,550.08,9.84,-4.22,585.85,518.41,549.5392857,551.1521639,561.1194733,-2.4,0.34,0,0.34,,11.82242608,6.261968919,7.074354438
27-10-2014,547.76,554,547.2,549.88,1598409,550.6,6.8,0.34,584.69,518.41,547.8092857,550.982542,560.2869198,-1,-2.04,0,0,,11.46368136,5.957046291,6.271530498
28-10-2014,551.71,559.2,550.43,558.94,1739666,554.815,8.77,7.74,582.53,518.41,546.0378571,552.0435364,560.1871479,5.2,-3.23,5.2,0,,11.27127555,4.104107587,5.441040932
29-10-2014,560.85,564.97,555.98,558.45,2053355,560.475,8.99,-3.225,575.23,518.41,545.155,552.8977316,560.0584703,5.77,-5.55,5.77,0,,11.10832729,2.900830661,4.320661513
30-10-2014,558.25,562.5,552.13,560.27,1612469,557.315,10.37,3.965,564.97,518.41,545.5178571,553.8807007,560.0741392,-2.47,3.85,0,3.85,,11.05558963,0.837782194,2.614240148
31-10-2014,568.3,568.73,564.81,567.87,2341539,566.77,3.92,0.885,564.97,518.41,547.1692857,555.7459406,560.6516103,6.23,-12.68,6.23,0,,10.54590466,-0.514106917,1.074835313
03-11-2014,565.26,567.15,561.63,563.77,1544108,564.39,5.52,-1.365,568.73,518.41,548.2464286,556.8158152,560.8826022,-1.58,3.18,0,3.18,,10.18691147,0.870030434,0.397901904
04-11-2014,561.16,564.79,558.3,564.19,1386359,561.545,6.49,4.16,568.73,518.41,549.9221429,557.7990398,561.1275946,-2.36,3.33,0,3.33,,9.922846362,0.804151832,0.386691783
05-11-2014,566.81,566.9,554.15,555.95,1645254,560.525,12.75,-10.005,568.73,518.41,551.2814286,557.5525012,560.7440691,2.11,4.15,0,4.15,,10.12478591,2.208264577,1.294148948
06-11-2014,555.5,556.8,550.58,551.69,1650149,553.69,6.22,-3.905,568.73,519.14,553.3328571,556.7708344,560.0733973,-10.1,3.57,0,3.57,,9.845872629,2.975717516,1.996044642
07-11-2014,555.6,555.6,549.35,551.82,1589093,552.475,6.25,-2.545,568.73,530.2,554.7214286,556.1107231,559.4620345,-1.2,1.23,0,1.23,,9.589024584,2.960045512,2.714675869
10-11-2014,552.4,560.63,551.62,558.23,1304481,556.125,9.01,5.02,568.73,540.23,556.1642857,556.3932934,559.3707727,5.03,-2.27,5.03,0,,9.547665685,1.862659878,2.599474302
11-11-2014,558.52,562.5,556.24,561.29,1100179,559.37,6.26,3.305,568.73,545.16,557.4928571,557.0461876,559.5129377,1.87,-4.62,1.87,0,,9.312832422,1.31582438,2.04617659
12-11-2014,561.2,561.25,555.5,558.25,1094100,558.375,5.75,-1.6,568.73,545.16,557.8214286,557.2066959,559.4193868,-1.25,0.74,0,0.74,,9.058344392,1.837532657,1.672005638
13-11-2014,560.72,560.82,554.09,556.44,1510244,557.455,6.73,-3.155,568.73,547.2,558.36,557.1044698,559.1986914,-0.43,1.41,0,1.41,,8.892034078,2.14903346,1.767463499
14-11-2014,558,558,552.51,555.19,1425013,555.255,5.49,-1.47,568.73,549.35,558.7392857,556.8492071,558.9017513,-2.82,1.58,0,1.58,,8.649031644,2.374605402,2.120390506
17-11-2014,555.19,555.19,544.44,546.64,1680566,549.815,10.75,-7.45,568.73,549.35,557.8607143,555.4879795,557.9934735,-2.81,8.07,0,8.07,,8.799100812,3.83387136,2.78583674
18-11-2014,547.93,552.79,543.8,544.51,1822070,548.295,8.99,-5.495,568.73,544.44,556.865,554.0242489,556.9946976,-2.4,0.64,0,0.64,,8.812736468,4.217858853,3.475445205
19-11-2014,544.75,548.22,539.19,547.2,1517186,543.705,9.03,4.72,568.73,543.8,555.9314286,553.1143491,556.2691645,-4.57,4.61,0,4.61,,8.828255292,3.817308204,3.956346139
20-11-2014,542.09,545.38,541.5,543.76,1750478,543.44,3.88,1.155,567.15,539.19,554.2092857,551.8671025,555.3425597,-2.84,-2.31,0,0,,8.474808485,4.132545341,4.055904132
21-11-2014,551.04,551.04,545,545.89,2505988,548.02,6.04,-4.705,566.9,539.19,552.9321429,551.0701555,554.6423701,5.66,-3.5,5.66,0,,8.300893594,3.675615154,3.875156233
24-11-2014,545.75,551.19,544.15,547.48,1653768,547.67,7.04,0.675,566.9,539.19,551.7385714,550.5914681,554.1118242,0.15,0.85,0,0.85,,8.210829765,3.429731997,3.745964164
25-11-2014,547.21,552.5,546.91,549.23,1903589,549.705,5.59,0.535,562.5,539.19,551.2585714,550.409939,553.7502076,1.31,-2.76,1.31,0,,8.023627639,2.361357024,3.155568058
26-11-2014,549.23,549.88,545.23,547.73,1480226,547.555,4.65,-0.575,562.5,539.19,550.9757143,550.0526138,553.3042663,-2.62,1.68,0,1.68,,7.782654237,2.62309639,2.80472847
28-11-2014,547,549.6,544.48,549.08,1210061,547.04,5.12,3.08,562.5,539.19,550.78,549.922932,552.9913577,-0.28,0.75,0,0.75,,7.592464648,2.39891316,2.461122191
01-12-2014,545.09,548.79,538.62,539.65,1994398,543.705,10.17,-6.775,562.5,539.19,549.4528571,548.5532077,552.0031089,-0.81,5.86,0,5.86,,7.776574316,4.0138773,3.011962283
02-12-2014,539.95,541.85,534.66,538.59,2073950,538.255,7.19,-0.345,561.25,538.62,547.8314286,547.22478,551.0095453,-6.94,3.96,0,3.96,,7.734676151,4.034936208,3.482575556
03-12-2014,537.22,541.41,535.21,536.97,1623977,538.31,6.2,-1.465,560.82,534.66,546.3114286,545.857476,549.969579,-0.44,-0.55,0,0,,7.625056426,4.241621242,4.096811583
04-12-2014,537.64,542.69,534.89,542.58,1633465,538.79,7.8,6.26,558,534.66,545.3214286,545.4204792,549.4222028,1.28,0.32,1.28,0,,7.637552395,2.79479465,3.6904507
05-12-2014,536.7,538.2,527.26,528.08,3068739,532.73,10.94,-8.96,555.19,534.66,543.385,543.1084153,547.8412989,-4.49,7.63,0,7.63,,7.87344151,4.805459541,3.947291811
08-12-2014,529.22,533.82,527,530.73,3231801,530.41,6.82,1.075,552.79,527.26,542.2485714,541.4579599,546.5737952,-4.38,0.26,0,0.26,,7.798195688,3.998441224,3.866231805
09-12-2014,526.29,536.65,523.41,536.11,2168813,530.03,13.24,10.99,552.5,527,541.6485714,540.7448986,545.7986993,2.83,3.59,0,3.59,,8.186895996,3.026721575,3.94354078
10-12-2014,535.9,539.36,527.49,528.04,2316135,533.425,11.87,-9.315,552.5,523.41,540.28,539.0509121,544.4832401,2.71,-4.08,2.71,0,,8.449974853,4.35374634,3.792969713
11-12-2014,529.86,537.04,529.16,532.11,2072980,533.1,7.88,0.135,552.5,523.41,539.4478571,538.1254572,543.5667038,-2.32,-1.67,0,0,,8.409262364,3.691399709,3.690622541
12-12-2014,527.44,532.24,521.46,521.51,2370772,526.85,10.78,-8.305,552.5,523.41,537.7064286,535.9100629,541.9328739,-4.8,7.7,0,7.7,,8.578600766,5.525984968,4.523710339
15-12-2014,523.76,525.37,515.4,515.84,2621877,520.385,9.97,-8.505,552.5,521.46,535.4464286,533.2340545,540.0000684,-6.87,6.06,0,6.06,,8.677986426,6.534701117,5.250695264
16-12-2014,513.6,515.58,497.19,498.16,4343244,506.385,18.39,-15.945,549.88,515.4,531.7985714,528.5575139,536.9008041,-9.79,18.21,0,18.21,,9.371701681,9.140635355,7.067107147
17-12-2014,499.86,509.07,499.11,506.45,3639373,504.09,9.96,5.655,549.6,497.19,528.85,525.6098454,534.645189,-6.51,-1.92,0,0,,9.41372299,7.932787322,7.869374598
18-12-2014,515.99,516.25,506.56,514.62,3876694,511.405,9.69,2.53,548.79,497.19,526.3885714,524.1445327,533.1618416,7.18,-7.45,7.18,0,,9.433457062,6.255263062,7.77622858
19-12-2014,516.99,520.81,508.86,520.04,4872059,514.835,11.95,6.73,542.69,497.19,524.9878571,523.5972616,532.1898534,4.56,-2.3,4.56,0,,9.613210129,4.226061646,6.138037343
22-12-2014,520.61,532.97,520.59,532.3,3319461,526.78,12.38,11.365,542.69,497.19,524.5385714,524.7576268,532.1980124,12.16,-11.73,12.16,0,,9.810837977,1.955488637,4.145604448
23-12-2014,534.51,542.3,533.72,538.77,2877208,538.01,8.58,2.89,542.69,497.19,524.6671429,526.6259432,532.6848263,9.33,-13.13,9.33,0,,9.722920978,0.726194887,2.302581723
24-12-2014,538.82,540.29,535.1,536.93,737848,537.695,5.19,-1.71,542.3,497.19,524.2635714,527.9998174,532.9992836,-2.01,-1.38,0,0,,9.399140909,0.987114207,1.222932577
26-12-2014,536.93,543.25,535.49,541.52,1113464,539.37,7.76,4.445,542.3,497.19,525.2235714,529.8025084,533.6304478,2.96,-0.39,2.96,0,,9.282059415,0.145020498,0.619443198
29-12-2014,540.5,543.93,537.16,537.31,2218603,540.545,6.77,-4.83,543.25,497.19,525.6935714,530.8035073,533.9030072,0.68,-1.67,0.68,0,,9.1026266,1.083783389,0.738639365
30-12-2014,535.05,537.84,533.61,535.28,1048211,535.725,4.23,-0.33,543.93,497.19,525.6342857,531.400373,534.0050067,-6.09,3.55,0,3.55,,8.754581843,1.589313931,0.939372606
